y,x,AP1,AP2,AP3
5,18,-62.0,-69.0,-90.0
5,18,-62.0,-68.0,-88.0
5,18,-62.0,-68.0,-88.0
5,18,-63.0,-70.0,-86.0
5,18,-59.0,-70.0,-88.0
5,18,-54.0,-69.0,-85.0
5,18,-58.0,-73.0,-85.0
5,18,-53.0,-71.0,-84.0
5,18,-52.0,-70.0,-89.0
5,18,-55.0,-72.0,-90.0
5,18,-56.0,-70.0,-90.0
5,18,-66.0,-72.0,-86.0
5,18,-65.0,-70.0,-86.0
5,18,-67.0,-69.0,-89.0
5,18,-68.0,-69.0,-87.0
5,18,-65.0,-69.0,-87.0
5,18,-64.0,-69.0,-85.0
5,18,-65.0,-70.0,-85.0
5,18,-66.0,-69.0,-86.0
5,18,-66.0,-70.0,-85.0
5,18,-66.0,-70.0,-85.0
5,18,-67.0,-71.0,-85.0
5,18,-67.0,-71.0,-84.0
5,18,-64.0,-68.0,-84.0
5,18,-64.0,-70.0,-85.0
5,18,-62.0,-69.0,-84.0
5,18,-58.0,-69.0,-86.0
5,18,-59.0,-67.0,-83.0
5,18,-60.0,-69.0,-83.0
5,18,-55.0,-68.0,-84.0
5,18,-56.0,-68.0,-83.0
5,18,-60.0,-68.0,-83.0
5,18,-60.0,-71.0,-84.0
5,18,-60.0,-73.0,-82.0
5,18,-66.0,-72.0,-82.0
5,18,-64.0,-67.0,-83.0
5,18,-63.0,-67.0,-87.0
5,18,-59.0,-67.0,-86.0
5,18,-60.0,-68.0,-84.0
5,18,-61.0,-67.0,-84.0
5,18,-66.0,-68.0,-86.0
5,18,-62.0,-67.0,-86.0
5,18,-67.0,-69.0,-86.0
6,1,-70.0,-51.0,-92.0
6,1,-69.0,-49.0,-92.0
6,1,-66.0,-49.0,-91.0
6,1,-66.0,-51.0,-90.0
6,1,-65.0,-51.0,-90.75
6,1,-65.0,-51.0,-90.0
6,1,-64.0,-51.0,-91.0
6,1,-65.0,-48.0,-91.0
6,1,-65.0,-50.0,-91.0
6,1,-62.0,-50.0,-92.0
6,1,-61.0,-49.0,-92.0
6,1,-63.0,-51.0,-92.0
6,1,-61.0,-52.0,-90.0
6,1,-63.0,-52.0,-91.0
6,1,-62.0,-51.0,-91.0
6,1,-62.0,-48.0,-90.0
6,1,-64.0,-49.0,-92.0
6,1,-62.0,-49.0,-92.0
6,1,-65.0,-51.0,-92.0
6,1,-66.0,-48.0,-90.0
6,1,-66.0,-51.0,-89.0
6,1,-62.0,-49.0,-94.0
6,1,-62.0,-51.0,-95.0
6,1,-68.0,-51.0,-92.0
6,1,-62.0,-52.0,-85.0
6,1,-67.0,-50.0,-88.0
6,1,-65.0,-52.0,-86.0
6,1,-76.0,-47.0,-90.75
6,1,-84.0,-48.0,-90.0
6,1,-78.0,-49.0,-96.0
6,1,-76.0,-48.0,-90.75
6,1,-70.0,-49.0,-90.75
6,1,-67.0,-48.0,-92.0
6,1,-67.0,-50.0,-92.0
6,1,-66.0,-48.0,-88.0
6,1,-65.0,-50.0,-89.0
6,1,-67.0,-49.0,-88.0
6,1,-66.0,-49.0,-91.0
6,1,-68.0,-50.0,-90.0
6,1,-67.0,-50.0,-90.75
6,1,-66.0,-50.0,-89.0
6,1,-67.0,-50.0,-89.0
6,1,-66.0,-49.0,-85.0
6,1,-68.0,-48.0,-91.0
6,1,-71.0,-48.0,-92.0
6,1,-69.0,-47.0,-91.0
6,1,-67.0,-46.0,-90.0
6,1,-69.0,-48.0,-90.0
6,1,-70.0,-47.0,-92.0
6,1,-67.0,-47.0,-94.0
6,1,-65.0,-46.0,-92.0
6,1,-67.0,-46.0,-92.0
6,1,-65.0,-47.0,-92.0
6,1,-66.0,-48.0,-90.75
6,1,-65.0,-47.0,-90.0
6,1,-64.0,-46.0,-94.0
6,1,-62.0,-47.0,-90.0
6,1,-64.0,-47.0,-91.0
6,1,-76.0,-50.0,-90.75
6,1,-71.0,-47.0,-89.0
6,2,-72.0,-54.0,-91.0
6,2,-70.0,-51.0,-93.0
6,2,-70.0,-51.0,-95.0
6,2,-72.0,-48.0,-94.0
6,2,-70.0,-50.0,-91.75
6,2,-65.0,-51.0,-88.0
6,2,-66.0,-58.0,-91.75
6,2,-67.0,-61.0,-89.0
6,2,-67.0,-59.0,-91.75
6,2,-65.0,-54.0,-91.75
6,2,-64.0,-51.0,-86.0
6,2,-62.0,-48.0,-89.0
6,2,-61.0,-50.0,-90.0
6,2,-61.0,-49.0,-91.75
6,2,-72.0,-52.0,-91.0
6,2,-64.0,-52.0,-91.0
6,2,-61.0,-49.0,-91.75
6,2,-62.0,-49.0,-86.0
6,2,-62.0,-48.0,-88.0
6,2,-61.0,-48.0,-92.0
6,2,-62.0,-51.0,-93.0
6,2,-62.0,-48.0,-91.75
6,2,-62.0,-48.0,-93.0
6,2,-63.0,-47.0,-93.0
6,2,-62.0,-49.0,-92.0
6,2,-61.0,-49.0,-91.0
6,2,-61.0,-50.0,-94.0
6,2,-60.0,-49.0,-93.0
6,2,-61.0,-50.0,-93.0
6,2,-60.0,-50.0,-96.0
6,2,-61.0,-51.0,-93.0
6,2,-63.0,-51.0,-89.0
6,2,-63.0,-52.0,-90.0
6,2,-62.0,-47.0,-90.0
6,2,-62.0,-47.0,-91.0
6,2,-60.0,-49.0,-91.0
6,2,-60.0,-49.0,-93.0
6,2,-63.0,-49.0,-88.0
6,2,-66.0,-48.0,-90.0
6,2,-60.0,-48.0,-92.0
6,2,-61.0,-47.0,-91.0
6,2,-63.0,-47.0,-91.0
6,2,-61.0,-47.0,-91.0
6,2,-66.0,-49.0,-91.75
6,2,-60.0,-48.0,-92.0
6,2,-61.0,-48.0,-94.0
6,2,-60.0,-47.0,-91.75
6,2,-60.0,-48.0,-94.0
6,2,-61.0,-48.0,-98.0
6,2,-60.0,-49.0,-91.75
6,2,-60.0,-48.0,-95.0
6,2,-62.0,-50.0,-94.0
6,2,-60.0,-52.0,-96.0
6,2,-62.0,-52.0,-91.75
6,2,-64.0,-51.0,-91.0
6,2,-66.0,-49.0,-91.75
6,2,-68.0,-48.0,-91.0
6,2,-70.0,-46.0,-94.0
6,2,-68.0,-47.0,-92.0
6,2,-69.0,-47.0,-92.0
6,3,-68.0,-53.0,-85.0
6,3,-69.0,-52.0,-85.0
6,3,-70.0,-53.0,-89.56
6,3,-70.0,-55.0,-86.0
6,3,-71.0,-52.0,-86.0
6,3,-70.0,-53.0,-84.0
6,3,-68.0,-50.0,-88.0
6,3,-72.0,-55.0,-85.0
6,3,-71.0,-54.0,-89.56
6,3,-71.0,-52.0,-85.0
6,3,-73.0,-54.0,-85.0
6,3,-76.0,-49.0,-86.0
6,3,-66.0,-53.0,-89.56
6,3,-62.0,-56.0,-89.0
6,3,-61.0,-52.0,-92.0
6,3,-66.0,-57.0,-89.56
6,3,-63.0,-56.0,-90.0
6,3,-68.0,-56.0,-89.56
6,3,-74.0,-53.0,-88.0
6,3,-69.0,-52.0,-92.0
6,3,-69.0,-53.0,-91.0
6,3,-68.0,-53.0,-90.0
6,3,-69.0,-53.0,-92.0
6,3,-68.0,-51.0,-89.0
6,3,-67.0,-51.0,-89.0
6,3,-67.0,-50.0,-90.0
6,3,-64.0,-51.0,-89.0
6,3,-65.0,-50.0,-93.0
6,3,-65.0,-52.0,-91.0
6,3,-64.0,-51.0,-93.0
6,3,-64.0,-52.0,-90.0
6,3,-63.0,-51.0,-92.0
6,3,-63.0,-53.0,-91.0
6,3,-68.0,-52.0,-89.56
6,3,-66.0,-52.0,-91.0
6,3,-64.0,-51.0,-90.0
6,3,-63.0,-48.0,-93.0
6,3,-64.0,-51.0,-89.0
6,3,-65.0,-49.0,-94.0
6,3,-65.0,-50.0,-92.0
6,3,-64.0,-52.0,-92.0
6,3,-63.0,-51.0,-89.0
6,3,-64.0,-52.0,-92.0
6,3,-64.0,-54.0,-91.0
6,3,-68.0,-50.0,-90.0
6,3,-66.0,-51.0,-89.56
6,3,-61.0,-50.0,-90.0
6,3,-70.0,-56.0,-87.0
6,3,-66.0,-49.0,-87.0
6,3,-64.0,-50.0,-89.56
6,3,-63.0,-48.0,-92.0
6,3,-66.0,-47.0,-89.56
6,3,-66.0,-48.0,-87.0
6,3,-64.0,-49.0,-89.56
6,3,-67.0,-51.0,-93.0
6,3,-65.0,-51.0,-91.0
6,3,-67.0,-50.0,-90.0
6,3,-62.0,-51.0,-91.0
6,3,-67.0,-52.0,-91.0
6,3,-73.0,-51.0,-90.0
6,4,-52.0,-63.0,-88.0
6,4,-50.0,-62.0,-89.0
6,4,-51.0,-67.0,-88.0
6,4,-53.0,-68.0,-89.0
6,4,-54.0,-64.0,-90.0
6,4,-54.0,-64.0,-91.0
6,4,-56.0,-64.0,-89.0
6,4,-56.0,-63.0,-85.0
6,4,-52.0,-63.0,-87.0
6,4,-51.0,-64.0,-91.0
6,4,-52.0,-64.0,-86.65
6,4,-52.0,-64.0,-86.65
6,4,-49.0,-63.0,-83.0
6,4,-50.0,-63.0,-86.0
6,4,-52.0,-65.0,-86.65
6,4,-54.0,-64.0,-86.65
6,4,-56.0,-64.0,-89.0
6,4,-58.0,-66.0,-93.0
6,4,-53.0,-65.69,-86.65
6,4,-52.0,-64.0,-87.0
6,4,-50.0,-63.0,-86.0
6,4,-47.0,-67.0,-88.0
6,4,-47.0,-64.0,-86.65
6,4,-51.0,-65.0,-83.0
6,4,-56.0,-66.0,-86.0
6,4,-52.0,-65.0,-85.0
6,4,-46.0,-66.0,-89.0
6,4,-42.0,-67.0,-89.0
6,4,-42.0,-67.0,-88.0
6,4,-42.0,-69.0,-86.65
6,4,-43.0,-67.0,-85.0
6,4,-45.0,-67.0,-83.0
6,4,-47.0,-66.0,-83.0
6,4,-46.0,-66.0,-83.0
6,4,-45.0,-66.0,-83.0
6,4,-46.0,-66.0,-85.0
6,4,-49.0,-67.0,-83.0
6,4,-45.0,-66.0,-84.0
6,4,-42.0,-68.0,-85.0
6,4,-42.0,-67.0,-84.0
6,4,-44.0,-65.0,-86.0
6,4,-42.0,-66.0,-87.0
6,4,-43.0,-66.0,-88.0
6,4,-44.0,-67.0,-86.0
6,4,-45.0,-67.0,-86.0
6,4,-50.0,-66.0,-85.0
6,4,-50.0,-64.0,-85.0
6,4,-49.0,-66.0,-83.0
6,4,-45.0,-68.0,-85.0
6,4,-51.0,-68.0,-84.0
6,4,-50.0,-68.0,-86.0
6,4,-45.0,-67.0,-85.0
6,4,-48.0,-66.0,-83.0
6,4,-47.0,-68.0,-88.0
6,4,-47.0,-70.0,-86.65
6,4,-44.0,-62.0,-90.0
6,4,-44.0,-69.0,-90.0
6,4,-43.0,-66.0,-92.0
6,4,-44.0,-69.0,-90.0
6,4,-43.0,-64.0,-90.0
6,5,-41.0,-61.0,-89.0
6,5,-41.0,-61.0,-89.0
6,5,-43.0,-59.0,-86.0
6,5,-43.0,-60.0,-88.0
6,5,-45.0,-55.0,-89.0
6,5,-46.0,-56.0,-87.0
6,5,-43.0,-60.0,-89.0
6,5,-40.0,-59.0,-89.0
6,5,-39.0,-60.0,-90.0
6,5,-39.0,-60.0,-87.0
6,5,-39.0,-61.0,-87.0
6,5,-40.0,-59.0,-89.0
6,5,-40.0,-59.0,-90.0
6,5,-40.0,-59.0,-89.0
6,5,-40.0,-58.0,-90.0
6,5,-39.0,-58.0,-89.0
6,5,-39.0,-58.0,-88.0
6,5,-38.0,-59.0,-87.0
6,5,-38.0,-61.0,-86.0
6,5,-38.0,-60.0,-86.0
6,5,-39.0,-60.0,-85.0
6,5,-39.0,-61.0,-85.0
6,5,-40.0,-61.0,-84.0
6,5,-42.0,-61.0,-86.0
6,5,-40.0,-61.0,-88.0
6,5,-41.0,-59.0,-88.25
6,5,-45.0,-59.0,-88.0
6,5,-40.0,-60.0,-91.0
6,5,-39.0,-58.0,-94.0
6,5,-40.0,-57.0,-87.0
6,5,-43.0,-58.0,-84.0
6,5,-39.0,-56.0,-83.0
6,5,-42.0,-56.0,-86.0
6,5,-40.0,-58.0,-88.0
6,5,-42.0,-58.0,-89.0
6,5,-42.0,-58.0,-88.0
6,5,-41.0,-59.0,-88.0
6,5,-42.0,-60.0,-89.0
6,5,-42.0,-60.0,-87.0
6,5,-42.0,-60.0,-91.0
6,5,-42.0,-60.0,-88.0
6,5,-44.0,-61.0,-89.0
6,5,-42.0,-59.0,-90.0
6,5,-43.0,-59.0,-89.0
6,5,-44.0,-59.0,-91.0
6,5,-44.0,-59.0,-89.0
6,5,-43.0,-59.0,-89.0
6,5,-46.0,-60.0,-92.0
6,5,-43.0,-61.0,-89.0
6,5,-43.0,-61.0,-90.0
6,5,-47.0,-58.0,-89.0
6,5,-48.0,-57.0,-92.0
6,5,-47.0,-56.0,-88.25
6,5,-46.0,-59.0,-90.0
6,5,-44.0,-58.0,-90.0
6,5,-41.0,-56.0,-88.25
6,5,-41.0,-57.0,-87.0
6,5,-49.0,-58.0,-89.0
6,5,-43.0,-61.0,-88.25
6,5,-45.0,-58.0,-84.0
6,6,-37.0,-58.0,-92.0
6,6,-35.0,-56.0,-88.0
6,6,-37.0,-58.0,-87.0
6,6,-37.0,-58.0,-87.0
6,6,-38.0,-58.0,-93.0
6,6,-38.0,-58.0,-88.5
6,6,-37.0,-56.0,-89.0
6,6,-37.0,-56.0,-89.0
6,6,-37.0,-56.0,-88.0
6,6,-37.0,-58.0,-89.0
6,6,-37.0,-58.0,-88.0
6,6,-37.0,-58.0,-88.0
6,6,-38.0,-58.0,-87.0
6,6,-38.0,-58.0,-87.0
6,6,-35.0,-56.0,-87.0
6,6,-35.0,-56.0,-87.0
6,6,-36.0,-56.0,-87.0
6,6,-36.0,-56.0,-87.0
6,6,-37.0,-59.0,-86.0
6,6,-37.0,-58.0,-87.0
6,6,-36.0,-57.0,-88.0
6,6,-36.0,-57.0,-88.0
6,6,-36.0,-56.0,-91.0
6,6,-35.0,-59.0,-87.0
6,6,-35.0,-59.0,-87.0
6,6,-34.0,-57.0,-89.0
6,6,-35.0,-59.0,-88.5
6,6,-35.0,-60.0,-97.0
6,6,-35.0,-60.0,-97.0
6,6,-36.0,-62.0,-92.0
6,6,-39.0,-62.0,-86.0
6,6,-33.0,-57.0,-87.0
6,6,-33.0,-57.0,-87.0
6,6,-34.0,-58.0,-87.0
6,6,-33.0,-59.0,-87.0
6,6,-33.0,-64.0,-90.0
6,6,-33.0,-64.0,-90.0
6,6,-33.0,-64.0,-90.0
6,6,-33.0,-58.0,-92.0
6,6,-33.0,-58.0,-92.0
6,6,-33.0,-59.0,-88.0
6,6,-33.0,-59.0,-88.0
6,6,-33.0,-59.0,-88.0
6,6,-32.0,-57.0,-87.0
6,6,-34.0,-59.0,-88.0
6,6,-33.0,-58.0,-87.0
6,6,-33.0,-58.0,-87.0
6,6,-34.0,-58.0,-88.0
6,6,-34.0,-63.0,-86.0
6,6,-34.0,-60.0,-87.0
6,6,-34.0,-60.0,-87.0
6,6,-35.0,-59.0,-88.0
6,6,-37.0,-60.0,-88.0
6,6,-37.0,-60.0,-88.0
6,6,-34.0,-60.0,-86.0
6,6,-34.0,-64.0,-88.0
6,6,-37.0,-61.0,-88.0
6,6,-36.0,-62.0,-92.0
6,6,-36.0,-62.0,-92.0
6,6,-44.0,-60.0,-85.0
6,7,-38.0,-61.0,-87.0
6,7,-38.0,-61.0,-87.0
6,7,-41.0,-60.0,-90.02
6,7,-44.0,-62.0,-92.0
6,7,-44.0,-62.0,-92.0
6,7,-40.0,-60.0,-91.0
6,7,-40.0,-60.0,-90.0
6,7,-40.0,-60.0,-92.0
6,7,-40.0,-60.0,-92.0
6,7,-42.0,-61.0,-90.0
6,7,-42.0,-60.0,-91.0
6,7,-41.0,-60.0,-92.0
6,7,-41.0,-60.0,-92.0
6,7,-45.0,-60.0,-96.0
6,7,-44.0,-60.0,-90.0
6,7,-44.0,-60.0,-90.0
6,7,-41.0,-61.0,-89.0
6,7,-41.0,-61.0,-89.0
6,7,-40.0,-59.0,-90.0
6,7,-40.0,-59.0,-90.0
6,7,-41.0,-59.0,-93.0
6,7,-40.0,-60.0,-91.0
6,7,-39.0,-58.0,-92.0
6,7,-41.0,-59.0,-91.0
6,7,-41.0,-59.0,-91.0
6,7,-38.0,-62.0,-93.0
6,7,-37.0,-60.0,-90.02
6,7,-37.0,-60.0,-90.02
6,7,-39.0,-58.0,-94.0
6,7,-37.0,-59.0,-93.0
6,7,-37.0,-59.0,-93.0
6,7,-39.0,-60.0,-91.0
6,7,-39.0,-60.0,-91.0
6,7,-38.0,-58.0,-90.0
6,7,-38.0,-58.0,-90.0
6,7,-38.0,-60.0,-87.0
6,7,-37.0,-59.0,-90.0
6,7,-37.0,-59.0,-90.0
6,7,-37.0,-57.0,-94.0
6,7,-37.0,-60.0,-91.0
6,7,-39.0,-59.0,-88.0
6,7,-39.0,-59.0,-88.0
6,7,-38.0,-59.0,-89.0
6,7,-37.0,-59.0,-88.0
6,7,-38.0,-59.0,-90.0
6,7,-38.0,-59.0,-90.0
6,7,-38.0,-58.0,-89.0
6,7,-38.0,-58.0,-91.0
6,7,-38.0,-58.0,-91.0
6,7,-38.0,-59.0,-91.0
6,7,-39.0,-59.0,-87.0
6,7,-39.0,-59.0,-87.0
6,7,-39.0,-60.0,-87.0
6,7,-40.0,-60.0,-90.0
6,7,-40.0,-59.0,-88.0
6,7,-40.0,-59.0,-88.0
6,7,-42.0,-60.0,-87.0
6,7,-41.0,-60.0,-85.0
6,7,-40.0,-65.0,-85.0
6,7,-40.0,-65.0,-85.0
6,11,-39.0,-65.0,-89.0
6,11,-36.0,-64.0,-89.0
6,11,-36.0,-68.0,-89.0
6,11,-36.0,-63.0,-88.0
6,11,-37.0,-62.0,-93.0
6,11,-38.0,-66.0,-93.0
6,11,-35.0,-64.0,-88.68
6,11,-35.0,-63.0,-92.0
6,11,-34.0,-63.0,-88.0
6,11,-34.0,-66.0,-90.0
6,11,-39.0,-59.0,-91.0
6,11,-40.0,-58.0,-91.0
6,11,-38.0,-58.0,-89.0
6,11,-39.0,-61.0,-90.0
6,11,-39.0,-59.0,-88.0
6,11,-38.0,-62.0,-91.0
6,11,-37.0,-63.0,-91.0
6,11,-39.0,-60.0,-90.0
6,11,-42.0,-63.0,-90.0
6,11,-44.0,-64.0,-86.0
6,11,-37.0,-70.0,-85.0
6,11,-37.0,-64.0,-84.0
6,11,-37.0,-62.0,-84.0
6,11,-37.0,-63.0,-84.0
6,11,-39.0,-62.0,-87.0
6,11,-39.0,-62.0,-87.0
6,11,-40.0,-62.0,-86.0
6,11,-40.0,-64.0,-85.0
6,11,-40.0,-62.0,-85.0
6,11,-39.0,-62.0,-85.0
6,11,-42.0,-62.0,-87.0
6,11,-39.0,-62.0,-87.0
6,11,-41.0,-63.0,-85.0
6,11,-40.0,-64.0,-87.0
6,11,-43.0,-62.0,-87.0
6,11,-42.0,-62.0,-87.0
6,11,-42.0,-63.0,-87.0
6,11,-39.0,-63.0,-86.0
6,11,-37.0,-63.0,-84.0
6,11,-38.0,-63.0,-85.0
6,11,-39.0,-61.0,-88.0
6,11,-38.0,-61.0,-92.0
6,11,-39.0,-61.0,-90.0
6,11,-41.0,-60.0,-88.0
6,11,-39.0,-62.0,-91.0
6,11,-38.0,-66.0,-88.0
6,11,-36.0,-66.0,-90.0
6,11,-41.0,-67.0,-89.0
6,11,-41.0,-70.0,-92.0
6,11,-37.0,-69.0,-88.0
6,11,-35.0,-68.0,-92.0
6,11,-35.0,-65.0,-87.0
6,11,-35.0,-65.0,-89.0
6,11,-36.0,-70.0,-95.0
6,11,-39.0,-68.0,-94.0
6,11,-36.0,-69.0,-93.0
6,11,-36.0,-69.0,-95.0
6,11,-38.0,-66.0,-86.0
6,11,-38.0,-58.0,-95.0
6,11,-41.0,-66.0,-88.0
6,12,-44.0,-67.0,-86.0
6,12,-44.0,-66.0,-85.0
6,12,-46.0,-66.0,-84.0
6,12,-44.0,-68.0,-82.0
6,12,-44.0,-64.0,-84.0
6,12,-44.0,-64.0,-83.0
6,12,-44.0,-63.0,-82.0
6,12,-48.0,-63.0,-82.0
6,12,-46.0,-63.0,-82.0
6,12,-47.0,-64.0,-82.0
6,12,-48.0,-64.0,-80.0
6,12,-52.0,-67.0,-82.0
6,12,-46.0,-61.0,-85.0
6,12,-52.0,-58.0,-86.0
6,12,-42.0,-64.0,-81.0
6,12,-46.0,-72.0,-82.0
6,12,-44.0,-70.0,-81.0
6,12,-44.0,-65.0,-80.0
6,12,-42.0,-63.0,-81.0
6,12,-42.0,-60.0,-81.0
6,12,-42.0,-61.0,-82.0
6,12,-42.0,-64.0,-84.0
6,12,-43.0,-62.0,-82.0
6,12,-41.0,-61.0,-81.0
6,12,-42.0,-62.0,-81.0
6,12,-46.0,-61.0,-82.0
6,12,-45.0,-62.0,-86.0
6,12,-45.0,-62.0,-85.0
6,12,-44.0,-63.0,-84.0
6,12,-45.0,-61.0,-85.0
6,12,-43.0,-61.0,-84.0
6,12,-42.0,-61.0,-81.0
6,12,-41.0,-63.0,-82.0
6,12,-42.0,-63.0,-83.0
6,12,-42.0,-62.0,-82.0
6,12,-42.0,-62.0,-82.0
6,12,-43.0,-61.0,-82.0
6,12,-42.0,-61.0,-82.0
6,12,-42.0,-62.0,-83.0
6,12,-43.0,-66.0,-82.0
6,12,-39.0,-65.0,-82.0
6,12,-39.0,-69.0,-84.0
6,12,-40.0,-61.0,-83.0
6,12,-41.0,-64.0,-82.0
6,12,-41.0,-68.0,-81.0
6,12,-40.0,-67.0,-82.0
6,12,-42.0,-66.0,-84.0
6,12,-38.0,-64.0,-85.0
6,12,-38.0,-65.0,-84.0
6,12,-39.0,-65.0,-84.0
6,12,-40.0,-66.0,-84.0
6,12,-42.0,-64.0,-87.0
6,12,-41.0,-65.0,-85.0
6,12,-45.0,-66.0,-87.0
6,12,-45.0,-66.0,-84.0
6,12,-40.0,-65.0,-82.0
6,12,-38.0,-66.0,-84.0
6,12,-43.0,-64.0,-82.0
6,12,-39.0,-66.0,-82.0
6,12,-41.0,-70.0,-79.0
6,13,-44.0,-67.0,-80.0
6,13,-44.0,-67.0,-79.0
6,13,-43.0,-70.0,-80.0
6,13,-46.0,-67.0,-80.0
6,13,-45.0,-72.0,-82.0
6,13,-49.0,-69.0,-82.0
6,13,-47.0,-70.0,-82.0
6,13,-48.0,-67.0,-82.0
6,13,-47.0,-70.0,-82.0
6,13,-48.0,-68.0,-82.0
6,13,-48.0,-69.0,-83.0
6,13,-43.0,-68.0,-85.0
6,13,-47.0,-67.0,-82.0
6,13,-44.0,-68.0,-82.0
6,13,-45.0,-69.0,-82.0
6,13,-45.0,-68.0,-82.0
6,13,-44.0,-69.0,-82.0
6,13,-46.0,-69.0,-83.0
6,13,-49.0,-71.0,-82.0
6,13,-49.0,-70.0,-84.0
6,13,-49.0,-72.0,-84.0
6,13,-46.0,-74.0,-82.0
6,13,-45.0,-74.0,-80.0
6,13,-47.0,-74.0,-82.0
6,13,-49.0,-71.0,-83.0
6,13,-47.0,-73.0,-81.0
6,13,-46.0,-67.0,-81.0
6,13,-43.0,-67.0,-85.0
6,13,-44.0,-65.0,-82.0
6,13,-42.0,-70.0,-79.0
6,13,-44.0,-69.0,-82.0
6,13,-43.0,-73.0,-84.0
6,13,-43.0,-72.0,-84.0
6,13,-44.0,-71.0,-86.0
6,13,-42.0,-73.0,-86.0
6,13,-43.0,-75.0,-84.0
6,13,-43.0,-74.0,-82.0
6,13,-45.0,-74.0,-85.0
6,13,-45.0,-73.0,-85.0
6,13,-41.0,-70.0,-82.0
6,13,-39.0,-69.0,-83.0
6,13,-38.0,-71.0,-80.0
6,13,-39.0,-72.0,-78.0
6,13,-40.0,-69.0,-80.0
6,13,-41.0,-69.0,-83.0
6,13,-40.0,-68.0,-83.0
6,13,-41.0,-70.0,-86.0
6,13,-39.0,-70.0,-85.0
6,13,-41.0,-69.0,-82.0
6,13,-41.0,-66.0,-84.0
6,13,-41.0,-66.0,-84.0
6,13,-41.0,-66.0,-84.0
6,13,-41.0,-66.0,-84.0
6,13,-42.0,-66.0,-85.0
6,13,-40.0,-68.0,-86.0
6,13,-41.0,-68.0,-86.0
6,13,-40.0,-65.0,-86.0
6,13,-42.0,-69.0,-84.0
6,13,-44.0,-74.0,-83.0
6,13,-42.0,-64.0,-81.0
6,14,-48.0,-65.0,-81.0
6,14,-47.0,-66.0,-81.0
6,14,-45.0,-66.0,-81.0
6,14,-46.0,-66.0,-82.0
6,14,-49.0,-67.0,-82.0
6,14,-48.0,-69.0,-82.0
6,14,-49.0,-68.0,-80.0
6,14,-48.0,-67.0,-83.0
6,14,-46.0,-69.0,-80.0
6,14,-46.0,-68.0,-80.0
6,14,-48.0,-70.0,-81.0
6,14,-46.0,-70.0,-79.0
6,14,-47.0,-69.0,-78.0
6,14,-46.0,-61.0,-80.0
6,14,-45.0,-63.0,-78.0
6,14,-48.0,-60.0,-79.0
6,14,-48.0,-61.0,-81.0
6,14,-50.0,-60.0,-81.0
6,14,-50.0,-60.0,-82.0
6,14,-48.0,-61.0,-76.0
6,14,-43.0,-64.0,-79.0
6,14,-47.0,-63.0,-82.0
6,14,-44.0,-64.0,-81.0
6,14,-41.0,-64.0,-84.0
6,14,-40.0,-63.0,-82.0
6,14,-42.0,-65.0,-82.0
6,14,-44.0,-64.0,-83.0
6,14,-44.0,-64.0,-82.0
6,14,-44.0,-64.0,-81.0
6,14,-45.0,-65.0,-83.0
6,14,-46.0,-62.0,-80.0
6,14,-47.0,-64.0,-82.0
6,14,-46.0,-66.0,-79.0
6,14,-41.0,-62.0,-81.0
6,14,-41.0,-61.0,-84.0
6,14,-44.0,-59.0,-85.0
6,14,-41.0,-65.0,-82.0
6,14,-41.0,-66.0,-80.0
6,14,-41.0,-61.0,-82.0
6,14,-42.0,-60.0,-83.0
6,14,-40.0,-61.0,-82.0
6,14,-41.0,-61.0,-82.0
6,14,-42.0,-62.0,-82.0
6,14,-46.0,-61.0,-81.0
6,14,-45.0,-61.0,-81.0
6,14,-44.0,-60.0,-82.0
6,14,-43.0,-59.0,-79.0
6,14,-45.0,-59.0,-83.0
6,14,-46.0,-59.0,-88.0
6,14,-46.0,-58.0,-86.0
6,14,-44.0,-62.0,-87.0
6,14,-43.0,-69.0,-92.0
6,14,-41.0,-68.0,-89.0
6,14,-42.0,-73.0,-96.0
6,14,-42.0,-73.0,-93.0
6,14,-41.0,-66.0,-87.0
6,14,-43.0,-77.0,-89.0
6,14,-45.0,-78.0,-90.0
6,14,-47.0,-59.0,-88.0
6,14,-47.0,-58.0,-86.0
6,15,-46.0,-68.0,-86.0
6,15,-45.0,-76.0,-92.0
6,15,-45.0,-70.0,-89.0
6,15,-42.0,-67.0,-84.0
6,15,-46.0,-67.0,-80.0
6,15,-47.0,-67.0,-80.0
6,15,-46.0,-66.0,-82.0
6,15,-46.0,-66.0,-82.0
6,15,-48.0,-67.0,-82.0
6,15,-48.0,-66.0,-80.0
6,15,-47.0,-66.0,-79.0
6,15,-46.0,-66.0,-82.0
6,15,-44.0,-66.0,-80.0
6,15,-43.0,-67.0,-81.0
6,15,-43.0,-66.0,-86.0
6,15,-41.0,-66.0,-81.0
6,15,-42.0,-68.0,-86.0
6,15,-47.0,-74.0,-88.0
6,15,-48.0,-64.0,-88.0
6,15,-47.0,-62.0,-89.0
6,15,-46.0,-63.0,-86.0
6,15,-47.0,-63.0,-85.0
6,15,-50.0,-65.0,-83.0
6,15,-48.0,-66.0,-83.0
6,15,-44.0,-64.0,-86.0
6,15,-45.0,-67.0,-85.0
6,15,-49.0,-64.0,-86.0
6,15,-47.0,-64.0,-83.0
6,15,-47.0,-64.0,-81.0
6,15,-50.0,-64.0,-84.0
6,15,-49.0,-63.0,-87.0
6,15,-49.0,-63.0,-85.0
6,15,-49.0,-64.0,-86.0
